108.0,-22.87469,-43.24097,01-11-2020 16:47:57,0.0
538.0,-22.87561,-43.24195,01-11-2020 16:48:08,0.0
538.0,-22.87472,-43.24098,01-11-2020 16:49:19,0.0
108.0,-22.87572,-43.24132,01-11-2020 16:51:10,0.0
435.0,-22.87467,-43.24207,01-11-2020 16:51:18,0.0
584.0,-22.8748,-43.24093,01-11-2020 16:51:46,0.0
463.0,-22.87482,-43.24099,01-11-2020 16:54:27,0.0
109.0,-22.87486,-43.24091,01-11-2020 16:54:59,0.0
584.0,-22.87496,-43.24078,01-11-2020 16:55:42,0.0
110.0,-22.85832,-43.24533,01-11-2020 16:59:02,0.0
538.0,-22.87391,-43.2421,01-11-2020 16:59:23,0.0
2339.0,-22.91727,-43.60737,01-11-2020 17:00:16,0.0
2339.0,-22.91672,-43.60784,01-11-2020 17:01:09,0.0
846.0,-22.90191,-43.55494,01-11-2020 17:09:31,0.0
687.0,-22.80568,-43.36404,01-11-2020 17:10:27,0.0
850.0,-22.91888,-43.60793,01-11-2020 17:10:48,0.0
309.0,-22.87535,-43.24041,01-11-2020 17:15:15,0.0
107.0,-22.90999,-43.2084,01-11-2020 17:16:04,34.0
298.0,-22.81797,-43.39295,01-11-2020 17:21:28,0.0
584.0,-22.87498,-43.2408,01-11-2020 17:26:33,0.0
SV790,-22.87782,-43.53212,01-11-2020 17:27:25,0.0
309.0,-22.87444,-43.24176,01-11-2020 17:28:15,0.0
898.0,-22.91858,-43.60765,01-11-2020 17:30:23,0.0
433.0,-22.92103,-43.25639,01-11-2020 17:30:55,0.0
343.0,-22.95155,-43.34797,01-11-2020 17:36:15,0.0
2335.0,-22.89509,-43.68216,01-11-2020 17:36:15,64.0
471.0,-22.86775,-43.29056,01-11-2020 17:38:04,0.0
461.0,-22.86763,-43.29081,01-11-2020 17:41:02,0.0
583.0,-22.86744,-43.29086,01-11-2020 17:42:04,0.0
292.0,-22.86773,-43.29085,01-11-2020 17:42:59,0.0
471.0,-22.8679,-43.29117,01-11-2020 17:43:56,1.0
474.0,-22.86777,-43.29122,01-11-2020 17:46:46,0.0
410.0,-22.92393,-43.23597,01-11-2020 17:48:06,0.0
210.0,-22.86787,-43.29148,01-11-2020 17:50:29,0.0
474.0,-22.868,-43.29145,01-11-2020 17:51:42,0.0
106.0,-22.87465,-43.24214,01-11-2020 17:52:47,0.0
275.0,-22.86781,-43.29158,01-11-2020 17:53:49,0.0
613.0,-22.95179,-43.34849,01-11-2020 17:54:36,0.0
311.0,-22.8679,-43.29179,01-11-2020 17:54:52,0.0
111.0,-22.87579,-43.24125,01-11-2020 17:55:14,0.0
SV474,-22.86794,-43.29126,01-11-2020 17:55:56,4.0
558.0,-23.00747,-43.30344,01-11-2020 18:00:36,21.0
538.0,-22.87395,-43.24212,01-11-2020 18:01:52,0.0
108.0,-22.87459,-43.24166,01-11-2020 18:02:17,0.0
2114.0,-22.95231,-43.34826,01-11-2020 18:02:17,0.0
476.0,-22.86797,-43.29211,01-11-2020 18:02:41,0.0
100.0,-22.87505,-43.24097,01-11-2020 18:03:22,0.0
SV474,-22.86792,-43.29196,01-11-2020 18:03:50,0.0
565.0,-22.87988,-43.35711,01-11-2020 18:04:52,0.0
265.0,-22.86043,-43.35579,01-11-2020 18:05:09,15.0
473.0,-22.86808,-43.29216,01-11-2020 18:06:01,0.0
315.0,-22.87425,-43.2425,01-11-2020 18:06:15,0.0
106.0,-22.90989,-43.1719,01-11-2020 18:06:31,32.0
471.0,-22.86817,-43.29227,01-11-2020 18:07:12,0.0
106.0,-22.87521,-43.24079,01-11-2020 18:07:23,0.0
606.0,-22.91019,-43.29307,01-11-2020 18:07:27,12.0
463.0,-22.90907,-43.22215,01-11-2020 18:07:28,0.0
460.0,-22.85737,-43.24462,01-11-2020 18:07:30,0.0
315.0,-22.85738,-43.24445,01-11-2020 18:07:34,0.0
106.0,-22.96509,-43.17643,01-11-2020 18:07:38,0.0
105.0,-22.90471,-43.19064,01-11-2020 18:07:41,20.0
460.0,-22.85786,-43.2443,01-11-2020 18:07:43,0.0
110.0,-22.85738,-43.24458,01-11-2020 18:07:45,0.0
629.0,-22.92303,-43.23267,01-11-2020 18:12:40,0.0
434.0,-22.85754,-43.24504,01-11-2020 18:14:16,0.0
112.0,-22.85749,-43.24476,01-11-2020 18:14:16,0.0
476.0,-22.8683,-43.29309,01-11-2020 18:14:46,0.0
100.0,-22.87515,-43.24085,01-11-2020 18:17:42,0.0
112.0,-22.85849,-43.24506,01-11-2020 18:17:55,15.0
473.0,-22.86828,-43.29315,01-11-2020 18:20:15,0.0
102.0,-22.86845,-43.29294,01-11-2020 18:21:09,0.0
109.0,-22.87469,-43.24093,01-11-2020 18:21:16,0.0
315.0,-22.85751,-43.2451,01-11-2020 18:21:23,0.0
105.0,-22.85872,-43.24495,01-11-2020 18:21:24,0.0
473.0,-22.86833,-43.29298,01-11-2020 18:22:27,0.0
210.0,-22.86839,-43.29305,01-11-2020 18:23:21,0.0
583.0,-22.86832,-43.29299,01-11-2020 18:24:17,0.0
898.0,-22.91744,-43.60749,01-11-2020 18:24:36,0.0
555.0,-22.95071,-43.34786,01-11-2020 18:24:53,1.0
471.0,-22.86831,-43.29293,01-11-2020 18:25:23,0.0
583.0,-22.86826,-43.29277,01-11-2020 18:26:20,0.0
2336.0,-22.91733,-43.60729,01-11-2020 18:28:59,0.0
2336.0,-22.9182,-43.60765,01-11-2020 18:30:23,0.0
584.0,-22.86845,-43.29271,01-11-2020 18:31:11,0.0
2307.0,-22.91673,-43.60808,01-11-2020 18:31:18,0.0
2307.0,-22.91787,-43.60766,01-11-2020 18:31:42,0.0
884.0,-22.93658,-43.58427,01-11-2020 18:32:31,43.0
SV474,-22.86846,-43.29282,01-11-2020 18:34:00,0.0
476.0,-22.86889,-43.29229,01-11-2020 18:35:04,0.0
108.0,-22.87531,-43.24117,01-11-2020 18:35:04,0.0
893.0,-22.9179,-43.60704,01-11-2020 18:35:35,0.0
102.0,-22.86862,-43.29245,01-11-2020 18:36:50,0.0
954.0,-22.93643,-43.37083,01-11-2020 18:37:03,11.0
583.0,-22.86868,-43.29258,01-11-2020 18:37:49,0.0
476.0,-22.86858,-43.29242,01-11-2020 18:38:44,0.0
415.0,-22.97666,-43.19636,01-11-2020 18:38:58,24.0
476.0,-22.86871,-43.29223,01-11-2020 18:39:39,0.0
583.0,-22.86839,-43.2922,01-11-2020 18:41:00,0.0
462.0,-22.87493,-43.24097,01-11-2020 18:41:01,0.0
461.0,-22.86838,-43.29192,01-11-2020 18:43:01,0.0
104.0,-22.86771,-43.25861,01-11-2020 18:44:32,0.0
917.0,-22.86851,-43.25598,01-11-2020 18:44:43,0.0
315.0,-22.87518,-43.24096,01-11-2020 18:45:15,0.0
309.0,-22.87571,-43.24185,01-11-2020 18:45:16,0.0
100.0,-22.87527,-43.24066,01-11-2020 18:45:18,0.0
685.0,-22.86038,-43.35579,01-11-2020 18:46:41,0.0
553.0,-22.87471,-43.24194,01-11-2020 18:49:19,0.0
110.0,-22.85887,-43.24501,01-11-2020 18:49:20,0.0
463.0,-22.87476,-43.24123,01-11-2020 18:49:26,0.0
794.0,-22.89117,-43.45475,01-11-2020 18:51:23,18.0
582.0,-22.86826,-43.29164,01-11-2020 18:51:53,0.0
2114.0,-22.95238,-43.34807,01-11-2020 18:52:31,0.0
919.0,-22.84922,-43.2662,01-11-2020 18:52:36,0.0
463.0,-22.87428,-43.24242,01-11-2020 18:52:48,0.0
895.0,-22.9178,-43.60707,01-11-2020 18:52:50,0.0
105.0,-22.85859,-43.24491,01-11-2020 18:53:19,0.0
2336.0,-22.91735,-43.60799,01-11-2020 18:53:34,0.0
471.0,-22.86827,-43.29152,01-11-2020 18:53:47,0.0
601.0,-22.91826,-43.36092,01-11-2020 18:54:43,23.0
398.0,-22.91662,-43.60809,01-11-2020 18:55:56,0.0
106.0,-22.87384,-43.24197,01-11-2020 18:56:15,0.0
2802.0,-22.84941,-43.76656,01-11-2020 18:56:45,0.0
460.0,-22.85812,-43.24473,01-11-2020 18:56:47,0.0
100.0,-22.92979,-43.25402,01-11-2020 18:58:04,0.0
2336.0,-22.91845,-43.60829,01-11-2020 18:58:12,0.0
583.0,-22.86875,-43.29126,01-11-2020 18:58:54,0.0
422.0,-22.88926,-43.29189,01-11-2020 18:59:48,0.0
355.0,-22.86039,-43.35573,01-11-2020 19:00:58,0.0
309.0,-22.8745,-43.24227,01-11-2020 19:01:27,0.0
623.0,-22.83713,-43.28514,01-11-2020 19:02:02,0.0
809.0,-22.91838,-43.60709,01-11-2020 19:04:16,0.0
840.0,-22.91622,-43.60769,01-11-2020 19:04:37,0.0
309.0,-22.90435,-43.19162,01-11-2020 19:05:05,12.0
309.0,-22.87414,-43.24184,01-11-2020 19:05:22,0.0
309.0,-22.87453,-43.2411,01-11-2020 19:05:23,0.0
842.0,-22.91865,-43.60805,01-11-2020 19:05:54,0.0
353.0,-22.87943,-43.35704,01-11-2020 19:06:11,0.0
793.0,-22.81644,-43.39424,01-11-2020 19:06:17,14.0
321.0,-22.87844,-43.25527,01-11-2020 19:07:01,24.0
711.0,-22.8582,-43.37093,01-11-2020 19:07:09,0.0
2342.0,-22.81475,-43.18753,01-11-2020 19:07:15,0.0
201.0,-22.91047,-43.26943,01-11-2020 19:07:38,0.0
100.0,-22.87563,-43.24192,01-11-2020 19:09:46,0.0
460.0,-22.85877,-43.24486,01-11-2020 19:09:49,0.0
601.0,-22.88041,-43.35846,01-11-2020 19:11:22,0.0
600.0,-22.95205,-43.35008,01-11-2020 19:12:04,0.0
324.0,-22.8808,-43.23879,01-11-2020 19:12:31,59.0
321.0,-22.81189,-43.20835,01-11-2020 19:12:31,36.0
472.0,-22.87516,-43.24168,01-11-2020 19:13:20,0.0
460.0,-22.87394,-43.24181,01-11-2020 19:13:48,0.0
105.0,-22.85856,-43.24531,01-11-2020 19:13:51,0.0
106.0,-22.87556,-43.24177,01-11-2020 19:13:55,0.0
638.0,-22.86068,-43.35648,01-11-2020 19:14:02,0.0
100.0,-22.8754,-43.24188,01-11-2020 19:14:25,0.0
781.0,-22.86057,-43.35613,01-11-2020 19:14:32,0.0
107.0,-22.90242,-43.20826,01-11-2020 19:14:36,13.0
106.0,-22.87505,-43.24073,01-11-2020 19:14:41,0.0
709.0,-22.86059,-43.35651,01-11-2020 19:14:55,1.0
455.0,-22.87502,-43.24092,01-11-2020 19:16:35,0.0
498.0,-22.92125,-43.1769,01-11-2020 19:16:40,10.0
774.0,-22.81763,-43.30174,01-11-2020 19:16:41,0.0
781.0,-22.8604,-43.3566,01-11-2020 19:17:03,0.0
315.0,-22.87482,-43.24181,01-11-2020 19:18:21,0.0
309.0,-22.87456,-43.24165,01-11-2020 19:18:28,0.0
460.0,-22.85885,-43.24533,01-11-2020 19:18:57,0.0
409.0,-22.92974,-43.25432,01-11-2020 19:19:09,0.0
463.0,-22.87482,-43.24189,01-11-2020 19:19:18,0.0
455.0,-22.92959,-43.25431,01-11-2020 19:20:26,0.0
584.0,-22.87478,-43.24088,01-11-2020 19:21:53,0.0
104.0,-22.86795,-43.25869,01-11-2020 19:22:10,0.0
110.0,-22.85862,-43.24489,01-11-2020 19:22:57,0.0
100.0,-22.87576,-43.24127,01-11-2020 19:23:55,0.0
265.0,-22.90777,-43.17052,01-11-2020 19:24:27,0.0
415.0,-22.91061,-43.26974,01-11-2020 19:24:32,0.0
462.0,-22.87416,-43.24203,01-11-2020 19:24:36,0.0
558.0,-22.9505,-43.34829,01-11-2020 19:25:17,10.0
621.0,-22.83726,-43.28649,01-11-2020 19:25:28,0.0
476.0,-22.86805,-43.29221,01-11-2020 19:25:29,0.0
106.0,-22.87583,-43.24178,01-11-2020 19:25:44,0.0
321.0,-22.81512,-43.18841,01-11-2020 19:26:04,0.0
460.0,-22.85751,-43.24443,01-11-2020 19:26:24,0.0
669.0,-22.81083,-43.3729,01-11-2020 19:26:46,0.0
378.0,-22.86627,-43.35709,01-11-2020 19:27:05,0.0
919.0,-22.84067,-43.30213,01-11-2020 19:27:05,0.0
315.0,-22.85839,-43.24524,01-11-2020 19:27:27,0.0
935.0,-22.81655,-43.18605,01-11-2020 19:27:51,14.0
783.0,-22.8604,-43.35573,01-11-2020 19:29:04,0.0
463.0,-22.90008,-43.20493,01-11-2020 19:29:43,0.0
634.0,-22.81535,-43.18742,01-11-2020 19:29:48,0.0
309.0,-22.87522,-43.241,01-11-2020 19:29:56,0.0
584.0,-22.87563,-43.24137,01-11-2020 19:30:07,0.0
460.0,-22.85742,-43.24436,01-11-2020 19:30:14,0.0
463.0,-22.87469,-43.24203,01-11-2020 19:30:25,0.0
309.0,-22.87439,-43.24142,01-11-2020 19:30:26,0.0
104.0,-22.85891,-43.24485,01-11-2020 19:30:32,0.0
460.0,-22.85744,-43.24436,01-11-2020 19:30:41,0.0
104.0,-22.85832,-43.24533,01-11-2020 19:30:53,0.0
721.0,-22.8609,-43.35622,01-11-2020 19:30:53,0.0
315.0,-22.85877,-43.24483,01-11-2020 19:30:55,0.0
309.0,-22.87555,-43.2414,01-11-2020 19:30:59,0.0
455.0,-22.87481,-43.24201,01-11-2020 19:31:00,0.0
462.0,-22.87475,-43.24203,01-11-2020 19:31:07,0.0
106.0,-22.80815,-43.30402,01-11-2020 19:31:11,0.0
781.0,-22.86057,-43.35664,01-11-2020 19:31:18,0.0
106.0,-22.87415,-43.24156,01-11-2020 19:31:23,0.0
685.0,-22.86071,-43.35651,01-11-2020 19:31:24,0.0
898.0,-22.91663,-43.60836,01-11-2020 19:31:24,0.0
410.0,-22.88913,-43.2921,01-11-2020 19:31:30,0.0
105.0,-22.85844,-43.24491,01-11-2020 19:31:34,0.0
460.0,-22.8576,-43.2444,01-11-2020 19:31:58,0.0
110.0,-22.8589,-43.24504,01-11-2020 19:32:03,0.0
897.0,-22.93092,-43.63572,01-11-2020 19:32:16,0.0
460.0,-22.87394,-43.24208,01-11-2020 19:32:30,0.0
SV474,-22.86854,-43.29126,01-11-2020 19:32:34,0.0
104.0,-22.85781,-43.24429,01-11-2020 19:32:34,0.0
2343.0,-22.81455,-43.18894,01-11-2020 19:33:06,0.0
2339.0,-22.91755,-43.60762,01-11-2020 19:33:17,0.0
117.0,-22.93244,-43.17433,01-11-2020 19:33:19,13.0
821.0,-22.91618,-43.60777,01-11-2020 19:33:25,0.0
893.0,-22.91858,-43.60756,01-11-2020 19:34:10,0.0
100.0,-22.87564,-43.24191,01-11-2020 19:34:18,0.0
315.0,-22.87374,-43.24185,01-11-2020 19:34:22,0.0
554.0,-22.95206,-43.3481,01-11-2020 19:34:30,0.0
238.0,-22.92988,-43.2539,01-11-2020 19:34:33,0.0
108.0,-22.87586,-43.24177,01-11-2020 19:34:41,0.0
309.0,-22.87515,-43.24108,01-11-2020 19:34:42,0.0
111.0,-22.87422,-43.24252,01-11-2020 19:34:47,0.0
315.0,-22.85755,-43.24445,01-11-2020 19:34:48,0.0
669.0,-22.81088,-43.37294,01-11-2020 19:35:14,0.0
100.0,-22.87473,-43.2419,01-11-2020 19:35:28,0.0
2336.0,-22.91658,-43.60745,01-11-2020 19:35:30,0.0
328.0,-22.81537,-43.18683,01-11-2020 19:35:31,0.0
685.0,-22.86064,-43.35549,01-11-2020 19:35:40,0.0
711.0,-22.85831,-43.37073,01-11-2020 19:35:46,0.0
440.0,-22.85843,-43.24503,01-11-2020 19:35:49,0.0
106.0,-22.85818,-43.2446,01-11-2020 19:36:03,0.0
878.0,-22.97089,-43.33686,01-11-2020 19:36:03,7.0
410.0,-22.88973,-43.2923,01-11-2020 19:36:41,0.0
SP335,-22.79258,-43.29485,01-11-2020 19:36:57,0.0
378.0,-22.86615,-43.35701,01-11-2020 19:37:00,0.0
352.0,-22.95184,-43.3499,01-11-2020 19:37:02,0.0
539.0,-22.96876,-43.18397,01-11-2020 19:37:09,0.0
265.0,-22.86064,-43.35553,01-11-2020 19:37:09,0.0
629.0,-22.81695,-43.30229,01-11-2020 19:37:21,0.0
712.0,-22.86064,-43.35582,01-11-2020 19:37:23,0.0
538.0,-22.87443,-43.24232,01-11-2020 19:37:33,0.0
483.0,-22.88707,-43.23326,01-11-2020 19:37:40,67.0
309.0,-22.87382,-43.24162,01-11-2020 19:37:43,0.0
2336.0,-22.91726,-43.60729,01-11-2020 19:37:56,0.0
954.0,-22.93667,-43.37161,01-11-2020 19:38:00,0.0
111.0,-22.87432,-43.24236,01-11-2020 19:38:06,0.0
721.0,-22.86065,-43.35557,01-11-2020 19:38:07,0.0
315.0,-22.85871,-43.24511,01-11-2020 19:38:10,0.0
630.0,-22.86845,-43.25719,01-11-2020 19:38:12,5.0
309.0,-22.87441,-43.24145,01-11-2020 19:38:21,0.0
104.0,-22.85744,-43.24435,01-11-2020 19:38:22,0.0
265.0,-22.86064,-43.35558,01-11-2020 19:38:38,0.0
819.0,-22.87636,-43.46367,01-11-2020 19:38:47,0.0
2336.0,-22.9176,-43.60814,01-11-2020 19:38:57,0.0
108.0,-22.87507,-43.24095,01-11-2020 19:39:10,0.0
669.0,-22.8109,-43.3729,01-11-2020 19:39:11,0.0
362.0,-22.86587,-43.35677,01-11-2020 19:39:22,0.0
584.0,-22.87422,-43.24207,01-11-2020 19:39:25,0.0
